country,year,GDP_Growth_Rate_pct,Inflation_Rate_pct,Unemployment_Rate_pct,Current_Account_Balance_USD_bn,Gross_Govt_Debt_pct_GDP,GDP_Current_Prices_USD_bn
EU,1993,-0.6,11.8,,8.283,,6670.646
EU,1994,2.7,8.4,,8.866,,7080.435
EU,1995,2.9,5.5,,41.161,70.6,8288.277
EU,1996,2.1,5.4,,64.236,72.6,8422.22
EU,1997,2.7,12.6,,91.434,72.0,7732.929
EU,1998,2.9,3.4,,52.823,70.5,7967.913
EU,1999,2.9,2.5,,34.781,69.6,7936.622
EU,2000,4.0,3.6,,-45.287,66.6,7283.953
EU,2001,2.3,3.4,,-2.285,65.6,7397.938
EU,2002,1.3,2.8,,40.979,65.6,8085.036
EU,2003,1.1,2.4,,35.336,66.9,9941.997
EU,2004,2.8,2.5,,112.015,67.0,11430.644
EU,2005,2.2,2.4,,49.004,67.2,11947.116
EU,2006,3.8,2.3,,45.262,64.9,12756.244
EU,2007,3.3,2.4,,-10.397,62.3,14781.99
EU,2008,0.9,3.7,,-126.654,65.6,16361.341
EU,2009,-4.2,0.8,,65.211,75.6,14831.612
EU,2010,2.0,1.8,,85.633,80.5,14652.562
EU,2011,2.0,2.8,,130.305,82.5,15872.802
EU,2012,-0.7,2.6,,265.543,86.6,14740.088
EU,2013,0.0,1.4,,420.099,88.8,15398.774
EU,2014,1.7,0.4,,457.121,89.1,15767.595
EU,2015,2.5,0.1,,419.23,87.0,13657.13
EU,2016,2.0,0.1,,487.913,86.0,13984.467
EU,2017,3.0,1.6,,493.184,83.3,14867.435
EU,2018,2.3,1.9,,512.332,81.3,16100.805
EU,2019,2.0,1.4,,460.234,79.1,15812.179
EU,2020,-5.5,0.7,,375.707,91.3,15495.36
EU,2021,6.4,2.9,,572.902,88.4,17507.089
EU,2022,3.7,9.3,,134.997,83.9,17040.068
EU,2023,0.6,6.3,,470.99,81.9,18644.233
EU,2024,1.1,2.6,,621.393,82.4,19459.717
EU,2025,1.4,2.4,,603.953,83.2,21096.78
EU,2026,1.4,2.2,,626.298,84.5,22515.043
EU,2027,1.6,2.2,,637.617,85.3,23289.65
EU,2028,1.5,2.1,,648.401,86.1,24091.438
EU,2029,1.5,2.1,,662.702,87.0,24928.813
EU,2030,1.4,2.1,,672.889,87.8,25781.923
WE,1980,6.3,49.9,,-28.934,,876.724
WE,1981,1.4,51.5,,-45.334,,950.198
WE,1982,-0.4,63.4,,-37.644,,778.004
WE,1983,-3.0,92.7,,0.277,,707.033
WE,1984,3.9,97.3,,5.816,,737.938
WE,1985,2.8,113.3,,2.179,,791.7
WE,1986,3.8,93.6,,-15.052,,783.684
WE,1987,3.3,134.5,,-5.616,,832.167
WE,1988,1.0,235.1,,-9.724,,938.362
WE,1989,0.9,296.0,,-6.863,,1055.037
WE,1990,0.9,417.1,,-4.037,,1179.891
WE,1991,4.0,130.9,,-23.939,,1271.533
WE,1992,3.6,174.4,,-45.947,,1394.324
WE,1993,4.1,243.7,,-56.208,,1573.762
WE,1994,4.6,249.2,,-64.426,,1788.8
WE,1995,1.1,40.2,,-37.813,,1915.695
WE,1996,3.7,21.1,,-38.711,,2080.247
WE,1997,5.6,12.8,,-67.108,,2278.51
WE,1998,3.0,9.8,,-90.598,,2301.559
WE,1999,0.2,10.0,,-56.425,,2067.157
WE,2000,3.6,8.9,,-49.405,44.5,2260.064
WE,2001,0.5,6.9,,-53.912,46.4,2207.663
WE,2002,0.1,6.4,,-16.099,56.7,1959.305
WE,2003,2.1,9.0,,11.833,57.3,1990.902
WE,2004,6.0,6.1,,22.896,53.4,2280.547
WE,2005,4.4,5.4,,35.161,49.3,2767.11
WE,2006,5.6,4.2,,50.15,46.6,3246.224
WE,2007,5.5,4.2,,7.564,45.3,3848.329
WE,2008,3.9,6.5,,-43.105,45.3,4477.488
WE,2009,-2.3,4.6,,-35.247,48.3,4137.584
WE,2010,6.1,4.2,,-107.145,47.4,5156.093
WE,2011,4.6,5.1,,-124.746,47.5,5952.327
WE,2012,2.9,4.6,,-158.418,47.7,6048.355
WE,2013,2.8,4.5,,-181.019,48.9,6120.467
WE,2014,1.3,4.8,,-197.822,50.8,6061.807
WE,2015,0.4,5.3,,-180.811,56.6,5134.31
WE,2016,-0.8,5.4,,-108.87,60.3,4944.377
WE,2017,1.4,6.3,,-98.595,62.6,5499.095
WE,2018,1.1,6.7,,-145.575,66.2,5361.274
WE,2019,0.2,7.6,,-108.586,67.2,5245.597
WE,2020,-6.9,6.5,,-9.907,76.1,4403.254
WE,2021,7.4,9.9,,-92.276,70.4,5129.311
WE,2022,4.3,14.2,,-128.193,67.9,5863.013
WE,2023,2.4,14.8,,-77.982,73.5,6607.279
WE,2024,2.4,16.6,,-64.055,69.8,6786.876
WE,2025,2.4,7.6,,-77.886,72.6,7000.686
WE,2026,2.3,5.0,,-83.519,73.2,7302.791
WE,2027,2.6,3.8,,-90.35,73.2,7691.336
WE,2028,2.7,3.6,,-93.511,72.9,8097.172
WE,2029,2.8,3.6,,-97.246,72.5,8531.51
WE,2030,2.6,3.6,,-103.711,71.9,8984.77
MAE,1980,0.9,12.4,5.6,-46.661,,6899.738
MAE,1981,2.4,10.3,6.4,-18.175,,7116.547
MAE,1982,-0.1,7.4,7.8,-9.362,,7084.008
MAE,1983,3.3,4.8,7.9,-17.298,,7476.475
MAE,1984,5.0,4.6,7.3,-57.896,,7867.149
MAE,1985,3.8,3.9,7.1,-62.703,,8339.916
MAE,1986,3.1,2.1,7.1,-35.98,,10092.714
MAE,1987,3.5,2.8,6.7,-64.977,,11599.296
MAE,1988,4.7,3.2,6.1,-48.15,,13042.348
MAE,1989,3.8,4.4,5.7,-57.922,,13538.536
MAE,1990,2.8,4.4,5.7,-70.056,,14971.837
MAE,1991,1.3,4.4,6.3,-24.016,,16042.961
MAE,1992,2.1,3.2,6.9,-28.613,,17228.793
MAE,1993,1.1,2.9,7.1,17.578,,17575.068
MAE,1994,3.0,2.2,6.9,-15.457,,18798.778
MAE,1995,2.5,2.3,6.6,-9.253,,20505.265
MAE,1996,2.8,2.2,6.7,-11.134,,20470.046
MAE,1997,3.2,1.9,6.4,13.95,,20205.15
MAE,1998,2.9,1.2,6.3,-56.442,,20473.245
MAE,1999,3.2,1.4,6.1,-164.526,,21594.536
MAE,2000,3.8,2.1,5.7,-301.035,,22112.21
MAE,2001,1.3,1.9,5.9,-300.733,75.1,21854.685
MAE,2002,1.1,1.3,6.5,-317.189,76.8,22533.722
MAE,2003,1.9,1.8,6.6,-368.354,79.9,24879.158
MAE,2004,2.9,2.0,6.4,-354.236,85.2,27331.248
MAE,2005,2.6,2.3,6.2,-486.882,85.1,28544.573
MAE,2006,2.6,2.3,5.8,-553.643,82.7,29771.997
MAE,2007,2.1,2.2,5.4,-428.065,81.0,31977.972
MAE,2008,-0.1,3.2,5.9,-538.843,88.9,33541.289
MAE,2009,-3.7,-0.1,8.0,-202.147,103.8,31944.526
MAE,2010,2.9,1.4,8.1,-223.758,111.9,33178.32
MAE,2011,1.7,2.6,7.6,-264.824,116.9,35290.292
MAE,2012,1.3,1.9,7.4,-310.95,121.0,35444.971
MAE,2013,1.5,1.3,7.1,-220.52,118.7,35502.72
MAE,2014,2.0,1.5,6.4,-230.18,117.5,36378.856
MAE,2015,2.2,0.3,5.8,-178.806,116.6,34938.79
MAE,2016,1.6,0.8,5.4,-44.268,119.6,35927.787
MAE,2017,2.4,1.8,5.0,33.386,117.5,37196.592
MAE,2018,2.1,2.1,4.5,-40.283,117.3,39238.227
MAE,2019,1.7,1.5,4.3,15.452,118.2,39958.027
MAE,2020,-4.2,0.8,6.5,-289.864,139.7,39273.741
MAE,2021,5.9,3.3,5.2,-321.453,132.4,43438.469
MAE,2022,2.7,7.3,4.1,-891.271,124.6,44740.682
MAE,2023,1.8,4.7,4.1,-680.85,123.1,47490.417
MAE,2024,1.7,2.7,4.3,-805.258,124.0,49422.823
MAE,2025,1.4,2.5,4.5,-914.717,125.7,52056.759
MAE,2026,1.6,2.2,4.4,-856.821,128.0,54519.693
MAE,2027,1.6,2.1,4.3,-867.616,130.4,56549.363
MAE,2028,1.6,2.1,4.2,-904.616,132.9,58685.95
MAE,2029,1.5,2.1,4.1,-949.54,135.1,60808.626
MAE,2030,1.4,2.1,4.1,-912.684,137.2,63052.36
MEQ,1980,-2.2,17.3,,71.724,,386.896
MEQ,1981,1.8,13.7,,67.255,,451.749
MEQ,1982,-1.1,12.5,,29.069,,444.945
MEQ,1983,0.5,12.3,,-6.81,,459.883
MEQ,1984,-0.6,13.7,,-2.505,,457.577
MEQ,1985,-0.4,12.5,,1.341,,463.596
MEQ,1986,-3.8,13.8,,-8.316,,476.446
MEQ,1987,1.0,22.8,,-3.964,,581.246
MEQ,1988,0.1,15.0,,-2.272,,619.141
MEQ,1989,3.7,9.7,,4.794,,710.573
MEQ,1990,9.8,5.5,,6.65,,1013.287
MEQ,1991,8.2,11.8,,-68.246,,692.64
MEQ,1992,7.5,11.6,,-29.986,,416.111
MEQ,1993,2.3,10.8,,-23.147,,440.243
MEQ,1994,2.3,14.0,,-10.161,,492.128
MEQ,1995,3.0,18.3,,-7.243,,559.603
MEQ,1996,4.5,9.8,,7.154,,650.894
MEQ,1997,3.7,6.2,,5.902,,703.237
MEQ,1998,3.0,6.1,,-24.41,,702.264
MEQ,1999,1.2,5.6,,10.601,,824.615
MEQ,2000,6.1,3.5,,59.076,43.8,1049.803
MEQ,2001,1.6,3.8,,33.882,48.2,993.049
MEQ,2002,2.5,5.9,,23.098,58.4,763.979
MEQ,2003,5.6,6.0,,44.158,52.9,855.945
MEQ,2004,9.9,6.1,,80.396,56.3,1022.522
MEQ,2005,4.9,6.7,,178.365,41.5,1245.575
MEQ,2006,5.8,9.2,,228.444,32.2,1466.913
MEQ,2007,5.4,10.9,,207.184,27.9,1749.605
MEQ,2008,4.5,13.0,,292.217,23.5,2181.776
MEQ,2009,0.8,3.8,,64.538,29.3,1937.158
MEQ,2010,5.9,5.5,,178.28,24.9,2305.516
MEQ,2011,7.5,9.5,,408.791,22.0,2767.732
MEQ,2012,3.4,9.5,,417.467,21.9,2716.606
MEQ,2013,2.7,9.9,,384.157,21.1,2838.596
MEQ,2014,3.8,5.3,,268.568,20.2,2931.777
MEQ,2015,2.4,3.9,,-36.165,29.4,2559.843
MEQ,2016,4.8,3.0,,-40.326,37.0,2546.051
MEQ,2017,1.0,2.6,,53.008,38.6,2737.355
MEQ,2018,1.1,7.5,,184.672,36.7,2865.775
MEQ,2019,0.9,5.9,,102.364,39.6,2791.096
MEQ,2020,-3.3,10.2,,-27.507,49.1,2399.156
MEQ,2021,4.7,11.7,,176.635,44.6,2972.817
MEQ,2022,7.8,13.2,,410.618,36.2,3658.792
MEQ,2023,2.2,11.7,,229.35,36.5,3589.462
MEQ,2024,2.0,9.2,,177.535,39.9,3678.29
MEQ,2025,2.7,10.4,,125.269,42.5,3723.087
MEQ,2026,3.5,10.2,,116.161,44.0,3921.103
MEQ,2027,3.3,8.7,,119.343,43.9,4150.468
MEQ,2028,3.2,7.7,,128.289,44.8,4386.378
MEQ,2029,3.1,6.9,,133.436,45.7,4616.721
MEQ,2030,3.1,6.8,,144.572,46.5,4856.089
MECA,1980,-0.9,11.9,,77.774,,552.608
MECA,1981,1.0,11.2,,59.157,,614.614
MECA,1982,1.5,9.6,,23.833,,613.292
MECA,1983,1.9,9.0,,-10.67,,629.933
MECA,1984,1.0,7.7,,-9.54,,640.023
MECA,1985,2.1,7.1,,-2.483,,662.941
MECA,1986,-1.2,12.9,,-17.38,,678.341
MECA,1987,1.1,17.6,,-8.687,,809.79
MECA,1988,1.8,13.2,,-10.166,,853.87
MECA,1989,3.9,11.0,,-4.826,,980.568
MECA,1990,6.9,7.4,,2.581,,1263.889
MECA,1991,6.8,14.6,,-68.073,,886.715
MECA,1992,4.7,18.6,,-28.935,,622.109
MECA,1993,0.5,41.0,,-26.291,,662.475
MECA,1994,1.6,40.5,,-13.78,,713.329
MECA,1995,1.9,27.0,,-9.879,,810.654
MECA,1996,4.7,13.7,,4.185,,929.764
MECA,1997,3.3,8.8,,3.689,,988.155
MECA,1998,3.8,6.8,,-35.965,,993.76
MECA,1999,2.5,5.8,,6.627,52.4,1120.533
MECA,2000,5.4,3.9,,73.095,46.3,1349.609
MECA,2001,3.3,4.0,,44.279,,1292.638
MECA,2002,3.3,5.1,,32.04,57.4,1064.711
MECA,2003,6.0,5.3,,57.075,51.8,1208.664
MECA,2004,8.3,6.2,,101.713,52.1,1449.191
MECA,2005,5.9,6.9,,215.773,40.5,1760.63
MECA,2006,6.3,7.8,,279.314,32.0,2097.056
MECA,2007,6.0,10.1,,264.791,27.5,2514.157
MECA,2008,4.8,12.5,,360.201,23.6,3103.111
MECA,2009,1.6,7.2,,52.834,29.3,2789.448
MECA,2010,5.3,6.9,,200.326,26.5,3285.528
MECA,2011,5.1,9.9,,443.192,24.4,3885.412
MECA,2012,4.7,9.4,,433.845,25.4,3976.476
MECA,2013,3.0,8.7,,359.212,25.3,4127.739
MECA,2014,3.5,6.6,,209.665,25.0,4240.115
MECA,2015,2.9,5.4,,-133.128,34.2,3798.655
MECA,2016,4.1,5.3,,-139.274,41.9,3712.704
MECA,2017,2.6,6.9,,-23.236,42.8,3828.591
MECA,2018,2.5,9.6,,130.406,41.7,3993.332
MECA,2019,2.1,7.4,,35.288,44.9,3925.32
MECA,2020,-2.3,10.5,,-106.041,54.5,3493.05
MECA,2021,4.7,11.9,,131.22,50.2,4165.859
MECA,2022,6.4,13.3,,402.962,43.4,5018.408
MECA,2023,2.6,15.4,,196.629,43.8,4955.005
MECA,2024,2.6,14.0,,119.924,44.1,5137.124
MECA,2025,3.5,10.9,,59.806,45.6,5200.632
MECA,2026,3.8,9.5,,31.92,46.6,5487.044
MECA,2027,3.8,8.3,,24.635,46.4,5839.627
MECA,2028,3.7,7.1,,26.535,46.9,6214.704
MECA,2029,3.7,6.4,,26.987,47.2,6593.704
MECA,2030,3.7,6.2,,33.239,47.4,6991.414
NAQ,1980,0.5,14.2,,7.017,,143.043
NAQ,1981,-2.6,12.4,,-7.241,,137.188
NAQ,1982,5.7,11.6,,-6.021,,142.105
NAQ,1983,4.1,11.1,,-4.949,,148.661
NAQ,1984,4.1,12.0,,-6.721,,153.868
NAQ,1985,5.6,10.4,,-1.16,,171.096
NAQ,1986,1.1,15.2,,-5.832,,177.022
NAQ,1987,-0.1,13.0,,-3.543,,203.441
NAQ,1988,3.3,8.9,,-5.511,,213.624
NAQ,1989,4.0,12.1,,-5.868,,239.819
NAQ,1990,2.5,12.3,,-0.495,,241.68
NAQ,1991,4.4,16.0,,3.095,,183.912
NAQ,1992,0.0,19.3,,4.869,,187.334
NAQ,1993,-0.1,11.9,,0.446,,187.729
NAQ,1994,3.6,13.4,,-2.979,,186.731
NAQ,1995,0.7,13.9,,-3.614,,205.495
NAQ,1996,5.5,9.0,,-0.212,,227.924
NAQ,1997,2.8,5.0,,1.981,,233.893
NAQ,1998,6.0,4.5,,-5.593,71.6,240.52
NAQ,1999,4.1,2.9,,-2.255,68.7,254.299
NAQ,2000,4.3,1.5,,10.721,64.8,268.245
NAQ,2001,3.8,1.5,,8.858,65.3,262.741
NAQ,2002,3.1,1.0,,4.012,65.9,242.89
NAQ,2003,5.8,2.8,,9.25,64.8,270.813
NAQ,2004,4.6,5.3,,21.542,59.6,306.06
NAQ,2005,5.1,4.8,,42.0,57.4,351.346
NAQ,2006,5.2,3.4,,59.289,51.6,406.423
NAQ,2007,5.4,7.0,,61.387,44.5,474.108
NAQ,2008,5.0,8.5,,65.703,38.0,585.135
NAQ,2009,2.9,9.5,,-1.151,42.9,555.528
NAQ,2010,4.8,7.2,,15.871,43.4,630.281
NAQ,2011,0.0,7.7,,5.032,43.8,672.055
NAQ,2012,8.9,7.3,,12.523,45.0,767.824
NAQ,2013,1.9,5.0,,-17.88,49.5,772.539
NAQ,2014,2.0,6.2,,-42.441,50.9,787.365
NAQ,2015,3.6,7.7,,-54.988,57.1,742.524
NAQ,2016,3.3,8.3,,-59.5,65.1,738.053
NAQ,2017,5.0,14.8,,-40.141,64.7,664.69
NAQ,2018,4.1,13.2,,-22.4,64.8,704.372
NAQ,2019,3.2,8.3,,-30.965,64.4,751.318
NAQ,2020,-0.9,4.4,,-38.588,74.0,758.04
NAQ,2021,4.8,4.8,,-23.39,77.6,833.202
NAQ,2022,4.9,8.3,,3.873,75.3,920.006
NAQ,2023,3.8,17.5,,6.462,76.2,880.47
NAQ,2024,2.8,20.3,,-28.464,72.8,914.138
NAQ,2025,4.4,13.0,,-33.937,71.7,923.899
NAQ,2026,4.0,8.3,,-34.967,74.1,990.21
NAQ,2027,4.0,7.1,,-37.353,74.9,1050.202
NAQ,2028,4.1,5.4,,-39.634,75.3,1119.369
NAQ,2029,4.2,4.6,,-39.853,74.9,1193.8
NAQ,2030,4.3,4.5,,-40.633,73.9,1272.529
NMQ,1980,1.1,14.7,,-16.092,,3389.979
NMQ,1981,3.5,12.7,,-26.091,,3841.238
NMQ,1982,-1.7,12.3,,-5.791,,3900.909
NMQ,1983,3.3,12.1,,-27.949,,4177.174
NMQ,1984,6.7,10.2,,-84.739,,4630.542
NMQ,1985,3.9,8.7,,-119.201,,4955.745
NMQ,1986,2.6,9.0,,-158.219,,5140.043
NMQ,1987,3.4,13.0,,-166.599,,5487.108
NMQ,1988,3.9,12.2,,-139.188,,5985.876
NMQ,1989,3.6,6.3,,-129.586,,6497.755
NMQ,1990,2.1,7.5,,-109.774,,6897.431
NMQ,1991,0.2,6.2,,-41.555,,7171.698
NMQ,1992,3.3,4.2,,-109.202,,7576.992
NMQ,1993,2.8,3.6,,-141.199,,8004.758
NMQ,1994,4.1,2.9,,-178.301,,8460.472
NMQ,1995,1.8,5.7,,-120.134,,8668.52
NMQ,1996,3.9,5.8,,-124.661,,9181.222
NMQ,1997,4.7,4.1,,-157.145,,9804.197
NMQ,1998,4.6,3.0,,-239.544,,10308.4
NMQ,1999,4.6,3.6,,-299.396,,10998.673
NMQ,2000,4.3,4.0,,-401.679,,11799.344
NMQ,2001,0.9,3.2,,-395.225,54.1,12186.616
NMQ,2002,1.6,2.0,,-455.313,56.3,12572.461
NMQ,2003,2.6,2.6,,-515.3,59.1,13193.433
NMQ,2004,3.8,2.8,,-615.628,65.2,14143.43
NMQ,2005,3.3,3.4,,-732.334,64.4,15214.191
NMQ,2006,3.0,3.2,,-800.813,63.0,16242.497
NMQ,2007,2.0,2.9,,-733.767,63.1,17135.025
NMQ,2008,0.3,3.9,,-710.577,71.2,17577.907
NMQ,2009,-3.0,0.3,,-426.861,83.9,16894.382
NMQ,2010,2.9,1.9,,-493.38,90.9,17870.126
NMQ,2011,1.9,3.1,,-514.479,94.4,18722.417
NMQ,2012,2.4,2.2,,-500.498,97.8,19438.988
NMQ,2013,2.0,1.7,,-429.306,99.1,20157.157
NMQ,2014,2.5,1.9,,-436.8,99.2,20880.829
NMQ,2015,2.7,0.5,,-494.392,101.1,21168.178
NMQ,2016,1.7,1.4,,-468.686,103.3,21549.466
NMQ,2017,2.4,2.5,,-435.244,102.1,22555.533
NMQ,2018,2.8,2.7,,-505.936,103.2,23739.083
NMQ,2019,2.2,2.0,,-479.889,104.2,24692.932
NMQ,2020,-2.9,1.4,,-600.023,127.8,24255.156
NMQ,2021,6.1,4.7,,-863.584,120.5,27171.028
NMQ,2022,2.8,7.9,,-1018.712,114.4,29825.79
NMQ,2023,2.9,4.2,,-954.217,114.8,31901.532
NMQ,2024,2.6,3.1,,-1212.316,117.6,33523.869
NMQ,2025,1.8,2.8,,-1257.767,120.4,34888.628
NMQ,2026,2.0,2.5,,-1191.69,123.5,36402.321
NMQ,2027,2.0,2.3,,-1223.418,126.8,37819.383
NMQ,2028,2.1,2.3,,-1269.257,130.2,39275.927
NMQ,2029,1.9,2.3,,-1325.396,133.1,40759.717
NMQ,2030,1.8,2.2,,-1304.165,135.8,42312.945
OAE,1980,3.7,25.5,4.2,,,776.001
OAE,1981,4.4,15.9,4.2,,,791.714
OAE,1982,2.2,13.1,4.6,,,786.892
OAE,1983,3.9,11.8,5.3,,,785.593
OAE,1984,6.5,18.1,5.0,3.454,,823.796
OAE,1985,4.4,15.9,4.7,5.61,,821.549
OAE,1986,5.5,5.9,4.3,8.758,,1002.058
OAE,1987,6.5,5.3,3.9,19.554,,1234.392
OAE,1988,5.5,5.7,3.5,20.237,,1456.626
OAE,1989,4.6,6.1,3.5,8.575,,1585.011
OAE,1990,4.3,7.1,3.7,4.583,,1825.711
OAE,1991,3.7,6.3,4.4,12.437,,1940.547
OAE,1992,3.9,3.9,5.1,15.576,,2070.849
OAE,1993,4.2,3.7,5.6,28.469,,2046.415
OAE,1994,6.2,3.9,5.0,15.978,,2298.959
OAE,1995,5.3,4.0,4.5,4.451,,2712.056
OAE,1996,4.9,3.6,4.7,9.426,,2892.308
OAE,1997,4.6,2.8,4.9,26.682,,2801.615
OAE,1998,1.0,3.1,6.2,71.993,,2525.261
OAE,1999,5.6,0.9,6.1,73.294,,2708.178
OAE,2000,5.9,2.1,5.1,81.515,34.9,2802.853
OAE,2001,2.2,2.5,5.2,92.068,35.7,2718.927
OAE,2002,3.9,1.7,5.2,97.663,35.9,2958.267
OAE,2003,2.7,1.7,5.4,142.121,36.7,3407.019
OAE,2004,5.2,1.9,5.3,155.534,35.0,3892.579
OAE,2005,4.2,2.1,5.1,159.909,33.9,4296.55
OAE,2006,4.8,2.1,4.6,192.222,33.1,4655.484
OAE,2007,5.2,2.0,4.2,179.916,31.3,5324.472
OAE,2008,1.8,4.3,4.0,157.523,32.8,5618.597
OAE,2009,-0.9,1.4,5.3,199.596,35.5,5165.498
OAE,2010,6.0,2.2,5.2,277.222,35.7,5952.212
OAE,2011,3.4,3.0,4.7,261.473,36.7,6797.219
OAE,2012,2.2,2.0,4.6,269.054,38.2,6853.921
OAE,2013,2.6,1.5,4.6,334.256,39.2,7092.19
OAE,2014,3.0,1.4,4.6,347.737,40.5,7226.396
OAE,2015,2.3,0.6,4.5,345.285,41.4,6655.363
OAE,2016,2.7,0.9,4.3,322.653,41.8,6795.426
OAE,2017,3.2,1.5,4.2,324.509,41.3,7304.598
OAE,2018,2.8,1.6,4.0,325.157,41.0,7693.177
OAE,2019,2.0,1.1,3.9,330.689,42.9,7560.419
OAE,2020,-1.6,0.5,4.6,369.863,49.7,7520.808
OAE,2021,5.8,2.4,4.3,581.584,49.3,8743.748
OAE,2022,2.7,5.7,3.4,567.617,48.1,8810.927
OAE,2023,1.8,4.3,3.3,485.274,49.6,8914.534
OAE,2024,2.3,2.3,3.5,591.272,50.1,9243.702
OAE,2025,1.8,1.9,3.7,606.481,50.7,9707.013
OAE,2026,2.0,1.9,3.7,621.799,51.3,10351.847
OAE,2027,2.1,2.0,3.6,648.363,51.5,10791.587
OAE,2028,2.2,2.0,3.6,669.439,51.5,11245.252
OAE,2029,2.1,2.0,3.6,684.072,51.5,11696.641
OAE,2030,2.1,1.9,3.5,707.177,51.3,12236.588
PIQ,1980,-1.9,13.1,,-0.283,,5.925
PIQ,1981,2.7,10.1,,-0.603,,5.89
PIQ,1982,0.2,6.8,,-0.411,,5.639
PIQ,1983,0.8,7.6,,-0.468,,5.535
PIQ,1984,4.2,6.9,,-0.355,,5.337
PIQ,1985,0.9,4.3,,-0.233,,4.991
PIQ,1986,5.6,4.9,,-0.107,,5.437
PIQ,1987,-0.3,4.8,,-0.158,,5.707
PIQ,1988,3.0,7.8,,-0.281,,7.229
PIQ,1989,4.2,5.7,,-0.371,,7.165
PIQ,1990,0.6,7.4,,-0.256,,6.952
PIQ,1991,4.7,7.0,,-0.304,,7.91
PIQ,1992,10.6,4.9,,-0.099,,9.035
PIQ,1993,8.9,5.0,,0.374,,10.063
PIQ,1994,8.5,2.8,,0.432,41.1,11.104
PIQ,1995,-0.5,11.0,,0.781,38.8,10.519
PIQ,1996,5.7,8.4,,0.159,40.0,11.244
PIQ,1997,-4.4,3.9,,-0.541,44.5,10.921
PIQ,1998,3.3,10.5,,-0.319,43.3,8.646
PIQ,1999,3.8,9.5,,-0.19,39.9,8.468
PIQ,2000,-2.1,9.5,,0.115,41.0,8.233
PIQ,2001,0.5,7.2,,0.076,46.3,7.516
PIQ,2002,1.1,7.6,,-0.001,47.9,7.538
PIQ,2003,6.0,10.5,,-0.054,42.9,9.306
PIQ,2004,2.4,2.8,,-0.325,40.3,10.749
PIQ,2005,2.6,2.4,,0.29,35.6,12.325
PIQ,2006,2.5,2.8,,-0.708,32.9,13.609
PIQ,2007,4.7,2.5,,-0.348,28.8,15.376
PIQ,2008,0.6,9.8,,-0.074,27.8,17.947
PIQ,2009,3.9,6.2,,-1.548,27.6,17.124
PIQ,2010,7.6,4.3,,-1.843,24.7,20.364
PIQ,2011,2.0,5.2,,-2.122,23.2,25.221
PIQ,2012,3.4,4.2,,-4.438,24.6,28.926
PIQ,2013,3.9,4.1,,-5.602,28.6,29.293
PIQ,2014,10.4,3.7,,2.517,29.8,31.617
PIQ,2015,5.8,4.3,,2.087,32.3,29.941
PIQ,2016,4.8,5.4,,2.49,35.1,29.338
PIQ,2017,3.9,4.6,,3.144,34.2,32.014
PIQ,2018,0.9,4.2,,2.841,37.3,33.784
PIQ,2019,5.0,3.2,,2.917,38.8,34.268
PIQ,2020,-6.0,3.1,,2.879,49.0,32.213
PIQ,2021,-1.2,3.2,,2.691,54.5,34.381
PIQ,2022,8.0,5.2,,3.252,51.2,40.907
PIQ,2023,5.3,2.9,,2.123,54.9,40.838
PIQ,2024,3.6,1.7,,4.054,53.1,42.373
PIQ,2025,4.2,3.6,,2.822,51.5,44.229
PIQ,2026,3.4,3.7,,3.384,51.9,45.678
PIQ,2027,3.1,4.2,,3.09,50.2,47.581
PIQ,2028,3.1,4.2,,3.408,48.9,49.361
PIQ,2029,3.0,4.1,,3.136,47.6,51.193
PIQ,2030,3.1,4.1,,3.561,46.1,53.235
SMQ,1980,5.4,,,-14.161,,581.096
SMQ,1981,-2.4,,,-23.486,,583.981
SMQ,1982,-0.5,,,-32.199,,494.458
SMQ,1983,-2.6,,,-10.168,,463.468
SMQ,1984,4.3,,,-2.543,,454.181
SMQ,1985,3.5,,,-0.893,,500.145
SMQ,1986,7.1,,,-13.773,,564.531
SMQ,1987,3.8,,,-11.689,,599.011
SMQ,1988,1.1,,,-6.201,,667.453
SMQ,1989,-0.4,,,3.03,,731.017
SMQ,1990,-1.1,,,7.768,,812.063
SMQ,1991,4.2,,,-0.057,,833.763
SMQ,1992,3.3,,,-6.661,,891.88
SMQ,1993,4.6,,,-19.074,,963.205
SMQ,1994,4.9,,,-19.405,,1146.486
SMQ,1995,3.5,,,-33.801,,1433.863
SMQ,1996,2.7,,,-33.738,,1538.986
SMQ,1997,4.9,,,-54.92,,1636.37
SMQ,1998,1.3,,,-68.716,,1615.772
SMQ,1999,-1.4,,,-36.713,,1303.779
SMQ,2000,3.0,,,-24.893,48.3,1378.406
SMQ,2001,0.7,,,-30.955,52.6,1266.259
SMQ,2002,0.0,,,2.999,72.2,996.146
SMQ,2003,2.3,,,19.997,69.2,1073.371
SMQ,2004,7.3,,,29.798,63.4,1296.606
SMQ,2005,5.3,,,44.636,56.7,1656.004
SMQ,2006,5.8,,,55.34,52.6,2014.188
SMQ,2007,6.8,,,25.108,50.5,2505.398
SMQ,2008,5.0,,,-14.349,48.0,3044.928
SMQ,2009,-1.1,,,-22.724,51.3,2933.417
SMQ,2010,6.7,,,-93.973,50.1,3763.635
SMQ,2011,5.0,,,-98.136,49.8,4404.22
SMQ,2012,2.6,,,-124.452,50.0,4451.44
SMQ,2013,3.4,,,-133.837,50.8,4433.449
